,type,metaData,id,accountId,transactionURN,accountRef,date,description,category,amount,currency,status,matchState,fiData,isReviewed,merchantId,transactionType,etag,isExpense,isPending,discretionaryType,isLinkedToRule,transactionReviewState
118,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-11-04T06:33:09Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1237531947_0', 'rel': 'self'}]}",105265372_1237531947_0,105265372_9002407,urn:transaction:fdp::transactionid:04876540-7adc-11ee-8da9-bea95f16cec4,"{'id': '9002407', 'accountURN': 'urn:account:fdp::accountid:390cb1c1-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-11-02,Sachiko Sushi,"{'id': '105265372_707', 'name': 'Restaurants', 'categoryType': 'EXPENSE', 'parentId': '105265372_7', 'parentName': 'Food & Dining'}",-15.59,USD,POSTED,NOT_MATCHED,"{'id': '202311021843572231005#20231005', 'date': '2023-11-02', 'amount': -15.59, 'description': 'SACHIKO SUSHI II', 'inferredDescription': 'Sachiko Sushi', 'inferredCategory': {'id': '105265372_707', 'name': 'Restaurants'}}",False,1002737406.0,DEBIT,1699079589000,True,False,DISCRETIONARY,False,UNREVIEWED
117,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-11-04T06:33:09Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1237531945_0', 'rel': 'self'}]}",105265372_1237531945_0,105265372_9002407,urn:transaction:fdp::transactionid:04876541-7adc-11ee-8da9-bea95f16cec4,"{'id': '9002407', 'accountURN': 'urn:account:fdp::accountid:390cb1c1-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-11-03,Payment Thank You-Mobile,"{'id': '105265372_2101', 'name': 'Credit Card Payment', 'categoryType': 'NO_CATEGORY', 'parentId': '105265372_21', 'parentName': 'Transfer'}",324.12,USD,POSTED,NOT_MATCHED,"{'id': '202311031857482231005#20231005', 'date': '2023-11-03', 'amount': 324.12, 'description': 'Payment Thank You-Mobile', 'inferredDescription': 'Payment Thank You-Mobile', 'inferredCategory': {'id': '105265372_2101', 'name': 'Credit Card Payment'}}",False,,CREDIT,1699079589000,False,False,NONE,False,UNREVIEWED
116,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-11-04T06:33:10Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1237531955_0', 'rel': 'self'}]}",105265372_1237531955_0,105265372_9002406,urn:transaction:fdp::transactionid:0485dea1-7adc-11ee-8c0c-fe6d9cfaf5af,"{'id': '9002406', 'accountURN': 'urn:account:fdp::accountid:390cb1c0-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-11-03,Payment Thank You-Mobile,"{'id': '105265372_2101', 'name': 'Credit Card Payment', 'categoryType': 'NO_CATEGORY', 'parentId': '105265372_21', 'parentName': 'Transfer'}",236.38,USD,POSTED,NOT_MATCHED,"{'id': '202311031854290231005#20231005', 'date': '2023-11-03', 'amount': 236.38, 'description': 'Payment Thank You-Mobile', 'inferredDescription': 'Payment Thank You-Mobile', 'inferredCategory': {'id': '105265372_2101', 'name': 'Credit Card Payment'}}",False,,CREDIT,1699079590000,False,False,NONE,False,UNREVIEWED
115,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-11-04T06:33:10Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1237531958_0', 'rel': 'self'}]}",105265372_1237531958_0,105265372_9002406,urn:transaction:fdp::transactionid:0485dea0-7adc-11ee-8c0c-fe6d9cfaf5af,"{'id': '9002406', 'accountURN': 'urn:account:fdp::accountid:390cb1c0-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-11-03,Amazon web services,"{'id': '105265372_204', 'name': 'Electronics & Software', 'categoryType': 'EXPENSE', 'parentId': '105265372_2', 'parentName': 'Shopping'}",-1.22,USD,POSTED,NOT_MATCHED,"{'id': '202311031354106231005#20231005', 'date': '2023-11-03', 'amount': -1.22, 'description': 'Amazon web services', 'inferredDescription': 'Amazon web services', 'inferredCategory': {'id': '105265372_204', 'name': 'Electronics & Software'}}",False,13400.0,DEBIT,1699079590000,True,False,DISCRETIONARY,False,UNREVIEWED
106,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-11-07T06:08:25Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1238698397_0', 'rel': 'self'}]}",105265372_1238698397_0,105265372_9002407,urn:transaction:fdp::transactionid:0ead8bd7-7d34-11ee-993d-d6f4969db73d,"{'id': '9002407', 'accountURN': 'urn:account:fdp::accountid:390cb1c1-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-11-04,PY *BUBBES FINE BAGELS,"{'id': '105265372_706', 'name': 'Fast Food', 'categoryType': 'EXPENSE', 'parentId': '105265372_7', 'parentName': 'Food & Dining'}",-4.08,USD,POSTED,NOT_MATCHED,"{'id': '202311051721601231105#20231105', 'date': '2023-11-04', 'amount': -4.08, 'description': 'PY *BUBBES FINE BAGELS', 'inferredDescription': 'PY *BUBBES FINE BAGELS', 'inferredCategory': {'id': '105265372_706', 'name': 'Fast Food'}}",False,,DEBIT,1699337305000,True,False,DISCRETIONARY,False,UNREVIEWED
107,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-11-07T06:08:25Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1238698395_0', 'rel': 'self'}]}",105265372_1238698395_0,105265372_9002407,urn:transaction:fdp::transactionid:0ead8bd5-7d34-11ee-993d-d6f4969db73d,"{'id': '9002407', 'accountURN': 'urn:account:fdp::accountid:390cb1c1-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-11-04,Dutch Bros,"{'id': '105265372_706', 'name': 'Fast Food', 'categoryType': 'EXPENSE', 'parentId': '105265372_7', 'parentName': 'Food & Dining'}",-9.88,USD,POSTED,NOT_MATCHED,"{'id': '202311051721621231105#20231105', 'date': '2023-11-04', 'amount': -9.88, 'description': 'DUTCH BROS AZ1104 TUCSON', 'inferredDescription': 'Dutch Bros', 'inferredCategory': {'id': '105265372_706', 'name': 'Fast Food'}}",False,1009548931.0,DEBIT,1699337305000,True,False,DISCRETIONARY,False,UNREVIEWED
108,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-11-07T06:08:25Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1238698393_0', 'rel': 'self'}]}",105265372_1238698393_0,105265372_9002407,urn:transaction:fdp::transactionid:0ead8bd3-7d34-11ee-993d-d6f4969db73d,"{'id': '9002407', 'accountURN': 'urn:account:fdp::accountid:390cb1c1-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-11-04,PECAN GRILL BREWERY,"{'id': '105265372_708', 'name': 'Alcohol & Bars', 'categoryType': 'EXPENSE', 'parentId': '105265372_7', 'parentName': 'Food & Dining'}",-19.29,USD,POSTED,NOT_MATCHED,"{'id': '202311051721641231105#20231105', 'date': '2023-11-04', 'amount': -19.29, 'description': 'PECAN GRILL BREWERY', 'inferredDescription': 'PECAN GRILL BREWERY', 'inferredCategory': {'id': '105265372_708', 'name': 'Alcohol & Bars'}}",False,,DEBIT,1699337305000,True,False,DISCRETIONARY,False,UNREVIEWED
109,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-11-07T06:08:25Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1238698392_0', 'rel': 'self'}]}",105265372_1238698392_0,105265372_9002407,urn:transaction:fdp::transactionid:0ead8bd2-7d34-11ee-993d-d6f4969db73d,"{'id': '9002407', 'accountURN': 'urn:account:fdp::accountid:390cb1c1-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-11-04,5GUYS 1608 QSR,"{'id': '105265372_706', 'name': 'Fast Food', 'categoryType': 'EXPENSE', 'parentId': '105265372_7', 'parentName': 'Food & Dining'}",-20.85,USD,POSTED,NOT_MATCHED,"{'id': '202311051721611231105#20231105', 'date': '2023-11-04', 'amount': -20.85, 'description': '5GUYS 1608 QSR', 'inferredDescription': '5GUYS 1608 QSR', 'inferredCategory': {'id': '105265372_706', 'name': 'Fast Food'}}",False,,DEBIT,1699337305000,True,False,DISCRETIONARY,False,UNREVIEWED
105,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-11-07T06:08:25Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1238698398_0', 'rel': 'self'}]}",105265372_1238698398_0,105265372_9002407,urn:transaction:fdp::transactionid:0ead8bd4-7d34-11ee-993d-d6f4969db73d,"{'id': '9002407', 'accountURN': 'urn:account:fdp::accountid:390cb1c1-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-11-04,Lyft,"{'id': '105265372_1503', 'name': 'Rental Car & Taxi', 'categoryType': 'EXPENSE', 'parentId': '105265372_15', 'parentName': 'Travel'}",-13.76,USD,POSTED,NOT_MATCHED,"{'id': '202311051721631231105#20231105', 'date': '2023-11-04', 'amount': -13.76, 'description': 'LYFT RIDE FRI 11PM', 'inferredDescription': 'Lyft', 'inferredCategory': {'id': '105265372_1503', 'name': 'Rental Car & Taxi'}}",False,13060.0,DEBIT,1699337305000,True,False,DISCRETIONARY,False,UNREVIEWED
99,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-11-07T06:08:24Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1238698386_0', 'rel': 'self'}]}",105265372_1238698386_0,105265372_9002406,urn:transaction:fdp::transactionid:0eab41e1-7d34-11ee-ad39-82081615b231,"{'id': '9002406', 'accountURN': 'urn:account:fdp::accountid:390cb1c0-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-11-05,QuikTrip,"{'id': '105265372_1401', 'name': 'Gas & Fuel', 'categoryType': 'EXPENSE', 'parentId': '105265372_14', 'parentName': 'Auto & Transport'}",-33.2,USD,POSTED,NOT_MATCHED,"{'id': '202311051124475231105#20231105', 'date': '2023-11-05', 'amount': -33.2, 'description': 'QT 1493', 'inferredDescription': 'QuikTrip', 'inferredCategory': {'id': '105265372_1401', 'name': 'Gas & Fuel'}}",False,10041.0,DEBIT,1699337304000,True,False,NON_DISCRETIONARY,False,UNREVIEWED
97,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-11-07T06:08:25Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1238698394_0', 'rel': 'self'}]}",105265372_1238698394_0,105265372_9002407,urn:transaction:fdp::transactionid:0ead8bd0-7d34-11ee-993d-d6f4969db73d,"{'id': '9002407', 'accountURN': 'urn:account:fdp::accountid:390cb1c1-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-11-05,Korea House,"{'id': '105265372_707', 'name': 'Restaurants', 'categoryType': 'EXPENSE', 'parentId': '105265372_7', 'parentName': 'Food & Dining'}",-39.54,USD,POSTED,NOT_MATCHED,"{'id': '202311051721581231105#20231105', 'date': '2023-11-05', 'amount': -39.54, 'description': 'KOREA HOUSE RESTAURANT', 'inferredDescription': 'Korea House', 'inferredCategory': {'id': '105265372_707', 'name': 'Restaurants'}}",False,1027448482.0,DEBIT,1699337305000,True,False,DISCRETIONARY,False,UNREVIEWED
96,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-11-07T06:08:25Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1238698399_0', 'rel': 'self'}]}",105265372_1238698399_0,105265372_9002407,urn:transaction:fdp::transactionid:0ead8bd6-7d34-11ee-993d-d6f4969db73d,"{'id': '9002407', 'accountURN': 'urn:account:fdp::accountid:390cb1c1-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-11-05,PECAN GRILL BREWERY,"{'id': '105265372_708', 'name': 'Alcohol & Bars', 'categoryType': 'EXPENSE', 'parentId': '105265372_7', 'parentName': 'Food & Dining'}",-9.85,USD,POSTED,NOT_MATCHED,"{'id': '202311051721571231105#20231105', 'date': '2023-11-05', 'amount': -9.85, 'description': 'PECAN GRILL BREWERY', 'inferredDescription': 'PECAN GRILL BREWERY', 'inferredCategory': {'id': '105265372_708', 'name': 'Alcohol & Bars'}}",False,,DEBIT,1699337305000,True,False,DISCRETIONARY,False,UNREVIEWED
98,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-11-07T06:08:25Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1238698391_0', 'rel': 'self'}]}",105265372_1238698391_0,105265372_9002407,urn:transaction:fdp::transactionid:0ead8bd1-7d34-11ee-993d-d6f4969db73d,"{'id': '9002407', 'accountURN': 'urn:account:fdp::accountid:390cb1c1-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-11-05,PECAN GRILL BREWERY,"{'id': '105265372_708', 'name': 'Alcohol & Bars', 'categoryType': 'EXPENSE', 'parentId': '105265372_7', 'parentName': 'Food & Dining'}",-21.29,USD,POSTED,NOT_MATCHED,"{'id': '202311051721591231105#20231105', 'date': '2023-11-05', 'amount': -21.29, 'description': 'PECAN GRILL BREWERY', 'inferredDescription': 'PECAN GRILL BREWERY', 'inferredCategory': {'id': '105265372_708', 'name': 'Alcohol & Bars'}}",False,,DEBIT,1699337305000,True,False,DISCRETIONARY,False,UNREVIEWED
101,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-11-07T06:08:26Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1238698382_0', 'rel': 'self'}]}",105265372_1238698382_0,105265372_9002406,urn:transaction:fdp::transactionid:0eab41e5-7d34-11ee-ad39-82081615b231,"{'id': '9002406', 'accountURN': 'urn:account:fdp::accountid:390cb1c0-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-11-05,Csc Servicework,"{'id': '105265372_20', 'name': 'Uncategorized', 'categoryType': 'EXPENSE', 'parentId': '105265372_0', 'parentName': 'Root'}",-2.0,USD,POSTED,NOT_MATCHED,"{'id': '202311051124435231105#20231105', 'date': '2023-11-05', 'amount': -2.0, 'description': 'CSC SERVICEWORK', 'inferredDescription': 'Csc Servicework', 'inferredCategory': {'id': '105265372_20', 'name': 'Uncategorized'}}",False,,DEBIT,1699337306000,True,False,DISCRETIONARY,False,UNREVIEWED
103,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-11-07T06:08:24Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1238698379_0', 'rel': 'self'}]}",105265372_1238698379_0,105265372_9002406,urn:transaction:fdp::transactionid:0eab41e0-7d34-11ee-ad39-82081615b231,"{'id': '9002406', 'accountURN': 'urn:account:fdp::accountid:390cb1c0-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-11-05,Trader Joe's,"{'id': '105265372_701', 'name': 'Groceries', 'categoryType': 'EXPENSE', 'parentId': '105265372_7', 'parentName': 'Food & Dining'}",-39.14,USD,POSTED,NOT_MATCHED,"{'id': '202311051124455231105#20231105', 'date': '2023-11-05', 'amount': -39.14, 'description': 'TRADER JOE S #095', 'inferredDescription': ""Trader Joe's"", 'inferredCategory': {'id': '105265372_701', 'name': 'Groceries'}}",False,4153.0,DEBIT,1699337304000,True,False,NON_DISCRETIONARY,False,UNREVIEWED
102,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-11-07T06:08:24Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1238698381_0', 'rel': 'self'}]}",105265372_1238698381_0,105265372_9002406,urn:transaction:fdp::transactionid:0eab41e2-7d34-11ee-ad39-82081615b231,"{'id': '9002406', 'accountURN': 'urn:account:fdp::accountid:390cb1c0-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-11-05,MIMBRES FOOD MART,"{'id': '105265372_7', 'name': 'Food & Dining', 'categoryType': 'EXPENSE', 'parentId': '105265372_0', 'parentName': 'Root'}",-31.97,USD,POSTED,NOT_MATCHED,"{'id': '202311051124465231105#20231105', 'date': '2023-11-05', 'amount': -31.97, 'description': 'MIMBRES FOOD MART', 'inferredDescription': 'MIMBRES FOOD MART', 'inferredCategory': {'id': '105265372_7', 'name': 'Food & Dining'}}",False,,DEBIT,1699337304000,True,False,DISCRETIONARY,False,UNREVIEWED
104,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-11-07T06:08:24Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1238698377_0', 'rel': 'self'}]}",105265372_1238698377_0,105265372_9002406,urn:transaction:fdp::transactionid:0eab41e4-7d34-11ee-ad39-82081615b231,"{'id': '9002406', 'accountURN': 'urn:account:fdp::accountid:390cb1c0-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-11-05,Speedway,"{'id': '105265372_1401', 'name': 'Gas & Fuel', 'categoryType': 'EXPENSE', 'parentId': '105265372_14', 'parentName': 'Auto & Transport'}",-5.48,USD,POSTED,NOT_MATCHED,"{'id': '202311051124485231105#20231105', 'date': '2023-11-05', 'amount': -5.48, 'description': 'SPEEDWAY X2934 6150 S. KO', 'inferredDescription': 'Speedway', 'inferredCategory': {'id': '105265372_1401', 'name': 'Gas & Fuel'}}",False,12225.0,DEBIT,1699337304000,True,False,NON_DISCRETIONARY,False,UNREVIEWED
100,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-11-07T06:08:24Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1238698384_0', 'rel': 'self'}]}",105265372_1238698384_0,105265372_9002406,urn:transaction:fdp::transactionid:0eab41e3-7d34-11ee-ad39-82081615b231,"{'id': '9002406', 'accountURN': 'urn:account:fdp::accountid:390cb1c0-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-11-05,QuikTrip,"{'id': '105265372_1401', 'name': 'Gas & Fuel', 'categoryType': 'EXPENSE', 'parentId': '105265372_14', 'parentName': 'Auto & Transport'}",-8.27,USD,POSTED,NOT_MATCHED,"{'id': '202311051124445231105#20231105', 'date': '2023-11-05', 'amount': -8.27, 'description': 'QT 1493', 'inferredDescription': 'QuikTrip', 'inferredCategory': {'id': '105265372_1401', 'name': 'Gas & Fuel'}}",False,10041.0,DEBIT,1699337304000,True,False,NON_DISCRETIONARY,False,UNREVIEWED
94,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-11-07T06:08:25Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1238698396_0', 'rel': 'self'}]}",105265372_1238698396_0,105265372_9002407,urn:transaction:fdp::transactionid:0ead8bd8-7d34-11ee-993d-d6f4969db73d,"{'id': '9002407', 'accountURN': 'urn:account:fdp::accountid:390cb1c1-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-11-06,TST* Matteos Mexican Foo,"{'id': '105265372_707', 'name': 'Restaurants', 'categoryType': 'EXPENSE', 'parentId': '105265372_7', 'parentName': 'Food & Dining'}",-33.16,USD,POSTED,NOT_MATCHED,"{'id': '202311061838199231105#20231105', 'date': '2023-11-06', 'amount': -33.16, 'description': 'TST* Matteos Mexican Foo', 'inferredDescription': 'TST* Matteos Mexican Foo', 'inferredCategory': {'id': '105265372_707', 'name': 'Restaurants'}}",False,,DEBIT,1699337305000,True,False,DISCRETIONARY,False,UNREVIEWED
95,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-11-07T06:08:24Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1238698378_0', 'rel': 'self'}]}",105265372_1238698378_0,105265372_9002406,urn:transaction:fdp::transactionid:0eab41e6-7d34-11ee-ad39-82081615b231,"{'id': '9002406', 'accountURN': 'urn:account:fdp::accountid:390cb1c0-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-11-06,Wal-Mart,"{'id': '105265372_2', 'name': 'Shopping', 'categoryType': 'EXPENSE', 'parentId': '105265372_0', 'parentName': 'Root'}",-2.08,USD,POSTED,NOT_MATCHED,"{'id': '202311061253380231105#20231105', 'date': '2023-11-06', 'amount': -2.08, 'description': 'WAL-MART #5782', 'inferredDescription': 'Wal-Mart', 'inferredCategory': {'id': '105265372_2', 'name': 'Shopping'}}",False,1074.0,DEBIT,1699337304000,True,False,DISCRETIONARY,False,UNREVIEWED
90,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-11-07T23:30:11Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1239762589_0', 'rel': 'self'}]}",105265372_1239762589_0,105265372_9002406,urn:transaction:fdp::transactionid:975651b0-7dc5-11ee-86be-f2000031f3ab,"{'id': '9002406', 'accountURN': 'urn:account:fdp::accountid:390cb1c0-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-11-06,WAL-MART #5782,"{'id': '105265372_2', 'name': 'Shopping', 'categoryType': 'EXPENSE', 'parentId': '105265372_0', 'parentName': 'Root'}",-20.99,USD,POSTED,NOT_MATCHED,"{'id': '202311061253370231105#20231105', 'date': '2023-11-06', 'amount': -20.99, 'description': 'WAL-MART #5782', 'inferredDescription': 'WAL-MART #5782', 'inferredCategory': {'id': '105265372_2', 'name': 'Shopping'}}",False,1074.0,DEBIT,1699399811000,True,False,DISCRETIONARY,False,UNREVIEWED
88,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-11-09T15:42:11Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1240590248_0', 'rel': 'self'}]}",105265372_1240590248_0,105265372_9002406,urn:transaction:fdp::transactionid:8b6abba0-7f16-11ee-bd25-bea060baa330,"{'id': '9002406', 'accountURN': 'urn:account:fdp::accountid:390cb1c0-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-11-07,QT 1493,"{'id': '105265372_1401', 'name': 'Gas & Fuel', 'categoryType': 'EXPENSE', 'parentId': '105265372_14', 'parentName': 'Auto & Transport'}",-38.3,USD,POSTED,NOT_MATCHED,"{'id': '202311071258186231105#20231105', 'date': '2023-11-07', 'amount': -38.3, 'description': 'QT 1493', 'inferredDescription': 'QT 1493', 'inferredCategory': {'id': '105265372_1401', 'name': 'Gas & Fuel'}}",False,10041.0,DEBIT,1699544531000,True,False,NON_DISCRETIONARY,False,UNREVIEWED
